,auctionDate,auctionId,auctionName,currency,genre,guaranteeLine,highEst,id,isSold,lowEst,medium,salePrice,title,type,auctionYear,lot_desc
270,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],DÉSIRÉ FRANÇOIS LAUGEE,5000,536,TRUE,3000,['Painting'],4000,THE YOUNG SEAMSTRESS,['Figure'],2017,"signed Laugee (center right) oil on canvas laid down on Masonite 18 1/4 by 15 1/2 in.; 46.2 by 38.6 cm. Provenance  Sale: Sotheby's, New York,May 22, 1986, lot 116 Acquired at the above sale by the present owner"
271,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,"['French', 'German']",FERDINAND HEILBUTH,30000,537,TRUE,20000,['Oil on canvas'],20000,"SUMMER DAYS NEAR GIVERNY, FRANCE",['Landscape'],2017,"signed FHeilbuth (lower right) oil on canvas 41 3/4 by 33 in.; 106.1 by 83.8 cm. Provenance  William and Caroline Astor, New York John Jacob Astor IV, New York (acquired from the above by descent) Ainslie Gallery, Waldorf Astoria Hotel, New York Private Collection, Pennsylvania Schiller &amp; Bodo, New York Alexander Gallery, New York Acquired from the above by the present owner"
272,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EMILE QUENTIN BRIN,7000,538,TRUE,5000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",3750,JARDIN FLEURI À LA FONTAINE,['Landscape'],2017,"signed Emile Quentin Brin and dated 1936 (lower left) oil on canvas 57 7/8 by 38 3/8 in.; 147 by 97.5 cm. Provenance  Sale: Sotheby's, New York,May 23,1997, lot 344 (as one of two) Acquired at the above sale by the father of the present owner"
273,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],MARIE-FRANÇOIS FIRMIN-GIRARD,10000,539,TRUE,7000,['Oil on canvas'],6875,ENFANTS PRÈS DU BASSIN,['Figurative'],2017,"signed FIRMIN-GIRARD (lower right) oil on canvas 25 1/2 by 21 1/4 in.; 64.8 by 54 cm. Painted in 1880. Provenance  Sale: Htel des ventes, Enghien-les-Bains, March 24, 1984, lot 24 Acquired at the above sale by the present owner"
274,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EMILE QUENTIN BRIN,7000,540,TRUE,5000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",5000,JARDIN FLEURI A LA FONTAINE,['Landscape'],2017,"signed Emile Quentin Brin and dated 1936 (lower right) oil on canvas 57 1/2 by 38 1/4 in.; 146.3by 97.3 cm. Provenance  Sale: Sotheby's, New York,May 23,1997, lot 344 (as one of two) Acquired at the above sale by the father of the present owner"
275,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Spanish'],DELPHIN ENJOLRAS,12000,541,FALSE,8000,['Pastel'],9375,NU AUX ROSES,['Allegory'],2017,"signed D. Enjolras (lower right) pastel on canvas 23 5/8 by 36 1/8 in.; 60 by 91.8 cm. Exhibited  Monte Carlo, A. Robinot Emballeur de Beaux Arts Exposition, no. 484"
276,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],ALEX DUSCHNITZ,3000,542,TRUE,2000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",6875,PIERROT&#39;S DILEMMA,['Allegory'],2017,signed Alex: Duschnitz. (lower right) oil on canvas 31 1/2by 39 1/4 in.; 80by 99.5 cm.
277,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],CARLO BUGATTI,5000,543,TRUE,3000,['Oil on canvas'],21250,"PORTRAIT OF A MAN, TRADITIONALLY IDENTIFIED AS A SELF-PORTRAIT",['Portrait'],2017,signed Bugatti (lower right) and with two dashes (lower left) oil on canvas 19 7/8by 16 in.; 50.5by 40.6 cm. Provenance  Acquired in the 1970s
278,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Other'],LÉON HERBO,7000,544,FALSE,5000,['Oil on canvas'],6000,LA JAPONAISE,['Portrait'],2017,signed Leon Herbo and dated Bruxelles 1883 lower left oil on canvas 32 3/4 by 23 1/4 in.; 83.2 by 59 cm.
279,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],LÉONARD SARLUIS,8000,545,TRUE,6000,['Painting'],6000,WOMAN WITH A PEARL NECKLACE,"['Figure', 'Portrait']",2017,"signed Sarluis and dated 1931 (lower right) oil on canvas 39 1/2by 28 3/8 in.; 100.4by 72 cm. Provenance  Sale: Sotheby's, New York, June 20, 1993, lot 63 Acquired at the above sale by the present owner"
280,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EDOUARD CORTÈS,50000,546,FALSE,30000,['Painting'],23750,PONT AU CHANGE AU CREPSCULE,['Cityscape'],2017,"signed Edouard Corts (lower right) oil on canvas 19 3/4 by 25 1/2 in.; 50 by 65 cm. Painted circa 1928. Provenance  Private collection, France MacConnal-Mason &amp; Son Ltd., London Acquired from the above by the present owner"
281,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EDOUARD CORTÈS,25000,547,TRUE,15000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",18750,"PORTE SAINT MARTIN, EVENING",['Cityscape'],2017,"signed Edouard Corts. (lower right) oil on canvas 13 by 18 1/8 in.; 33 by 46 cm. Painted circa 1925-30. Provenance  Galerie Lon Grard, Paris Lascano family, Argentina Zurbaran Galleria, Buenos Aires Private collection (acquired from the above)"
282,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EDOUARD CORTÈS,18000,548,TRUE,12000,['Painting'],13750,PORTE SAINT DENIS,['Cityscape'],2017,"signed Edouard Corts (lower right) oil on panel 9 3/8 by 13 in.; 23.9 by 33 cm. Painted circa 1925. Provenance  Galerie Lon Grard, Paris Acquired by the great-grandparents of the present owner in Paris prior to 1926 Thence by descent in the family"
283,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EDOUARD CORTÈS,20000,549,TRUE,15000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",15000,"L\u2019ARC DE TRIOMPHE, VU DE L&#39;AVENUE FREIDLAND",['Cityscape'],2017,"signed Edouard Corts. (lower right) oil on canvas 9 1/2 by 13 in.; 24.1 by 33 cm. Provenance  Galerie Lon Grard, Paris Mr. William Lawrence Stribling, Georgia (acquired from the above in 1929) Mrs. W.L. Stribling, Georgia, by 1933 Thence by descent"
284,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EDOUARD CORTÈS,30000,550,FALSE,20000,['Painting'],18750,"PORTE SAINT DENIS, PARIS",['Cityscape'],2017,"signed Edouard Corts (lower right); stamped with the artist's copyright stamp and numbered 4211 (on the reverse) oil on canvas 13 by 18 in.; 33 by 45.7 cm. Painted in 1949. Provenance  Galerie F. Clair, Paris (acquired directly from the artist) Herbert Arnot Inc., New York, by October 1949 Marshall Field &amp; Co., Chicago, by November 1949 Acquired by the mother of the present owner from the above Thence by descent"
285,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EDOUARD CORTÈS,30000,551,FALSE,20000,['Painting'],15000,PLACE VENDOME SOUS LA PLUIE,['Cityscape'],2017,"signed Edouard Corts. (lower left); stamped with the artists copyright and numbered 5184 (on the reverse) oil on canvas 13 by 17 3/4 in.; 33 by 45.5 cm. Painted in 1950. Provenance  Galerie F. Clair, Paris (acquired directly from the artist, 1950) Herbert Arnot Inc., New York, by July 1950 Sarachek , U.S.A., by August 1950 Belnord Art Studio, New York Acquired from the above by the parents of the present owner in the 1950s Thence by descent"
286,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],FRANÇOIS-ADOLPHE GRISON,30000,552,FALSE,20000,['Painting'],16250,THE DOCTOR,['Genre'],2017,"signed Grison (lower right) oil on canvas 46 3/4by 35 1/8 in.; 118.8by 89.3 cm. Provenance  Frederick Thom Gallery, Toronto (according to a label on the reverse)"
287,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Dutch'],EVERT PIETERS,3000,553,TRUE,2000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",3750,HOME INDUSTRY,['Interior'],2017,"signed E. Pieters and dated 1902 (lower left) oil on canvas 24 1/4by 20 1/8 in.; 61.5by 51 cm. Provenance  Vose Galleries, Boston (purchased from the artist in 1902) Amelia Peabody, Boston Sale: Sotheby's, New York, February 27, 1986, lot 101 Acquired at the above sale"
288,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],MARGARET DOVASTON,12000,554,FALSE,8000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",6250,RECORDING THE WEIGHT,"['Genre', 'Genre scene', 'Interior']",2017,"signed M. Dovaston (lower right) oil on canvas 20by 28 5/8 in.; 51by 72.5 cm. Provenance  Private collection (and sold: Barridoff Galleries, Portland, August 8, 2001, lot 90) MacConnal-Mason &amp; Son Ltd., London Acquired from the above by the present owner"
289,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],WALTER DENDY SADLER,30000,555,FALSE,20000,['Oil on canvas'],15000,OLD FRIENDS,['Genre scene'],2017,"signed W Dendy Sadler (lower left) oil on canvas 34 by 48 1/8 in.; 86.4 by 122.3 cm. Provenance  Frost &amp; Reed, London Sale: Christie's, New York, October 28, 1981, lot 252"
290,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],ÉDOUARD-JEAN DAMBOURGEZ,15000,556,FALSE,10000,['Oil on canvas'],8125,LA SALADE INTERROMPUE,['Genre scene'],2017,"signed E Dambourgez and dated 1881 (lower right) oil on canvas 31 1/2 by 45 1/2 in.; 80 by 115.6 cm. Exhibited  (Probably) Paris, Salon , 1881, no. 581"
291,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Austrian'],EDMUND ADLER,8000,557,TRUE,6000,['Oil on canvas'],7500,THE BIRD CAGE,['Genre'],2017,signed Edmund Adler (lower left) oil on canvas 24 by 30 in.; 61 by 76.2 cm.
292,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],JEAN-PAUL LAURENS,8000,558,TRUE,6000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",16250,VIVE LE ROI,['Genre'],2017,"signed Jean-Paul Laurens and dated 1893 (lower right) oil on canvas, unframed 54 1/2by 72 1/8 in.; 138.4by 183.5 cm. Provenance  Private collection, Santiago Thence by descent"
293,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EDOUARD FRÈRE,6000,559,TRUE,4000,['Oil'],1750,ON THE ICE,"['Genre', 'Genre scene', 'Winter Lanscape']",2017,"signed E. Frere (indistinctly, lower left) oil on panel 14 1/4 by 18 in.; 36.2 by 45.7 cm Provenance  Haynes Art Gallery, Toronto (according to a label on the reverse) Private collection, Toronto Thence by descent to the present owner"
294,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],EUGENIO ZAMPIGHI,25000,560,TRUE,18000,['Painting'],25000,THE BABY&#39;S BATH,"['Children', 'Genre']",2017,signed E Zampighi (lower left) oil on canvas 28 3/4by 41 3/8 in.; 73by 105 cm. Provenance  Major General and Mrs. John W. B. Barr (acquired by Mrs. Barr in the 1970s) Thence by descent
295,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],PIERRE-MARIE BEYLE,1500,561,TRUE,1000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",2125,THE CIRCUS COMING INTO TOWN ON A SNOWY EVENING,['Genre'],2017,"signed Beyle (lower left) oil on canvas 36 1/4by 26 in.; 92.2by 66 cm. Provenance  Sale: Christie's, New York, May 22, 1996, lot 231"
296,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],THÉODORE CHASSÉRIAU,10000,562,TRUE,7000,['Oil on canvas'],17500,MARY STUART SWEARING REVENGE,['Figurative'],2017,"with the Vente Thodore Chassriau stampon the stretcher oil on canvas 25 1/2 by 21 1/4 in. Provenance  Sale: Vente Chassriau , March 16, 1857, lot 16 (titled Marie Stuart jurant la vengeance ) Otto Skaller, Berlin Sale: Berlin, Paul Graupe, November 13, 1930, lot 3 Offered at: Berlin, Internationales Kunst-und Auktionshaus, February 2, 1932, lot 356 Sale: Vente Chassriau , Paris, June 14, 1944 (titled Portrait de Mlle Alice Ozy ) Andr Derain, Chambourg Sale: Galerie Charpentier, Paris, Vente Andr Derain , March 22, 1955, lot 63 (titled Alice Ozy dans le rle de Marie Stuart ) Sale: Htel Drouot, Paris, June 24, 1955"
297,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],ADOLPHE ALEXANDRE LESREL,12000,563,FALSE,8000,"['Oil', 'Board/panel', 'Oil on panel', 'Painting']",6875,RETOUR DE CHASSE,"['Equestrian', 'Landscape']",2017,"signed A.A. Lesrel and dated 1888 (lower right) oil on panel 21 1/2by 18 in.; 54.5by 45.6 cm. Provenance  Sale: Sotheby's, New York, October 23, 1997, lot 255A"
298,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Dutch'],DAVID EMIL JOSEPH DE NOTER AND PETRUS RENIER HUBERTUS KNARREN,12000,564,TRUE,8000,"['Board/panel', 'Oil on panel']",8125,AN INTERIOR WITH FRUIT AND FLOWERS,"['Genre', 'Interior', 'Still life']",2017,"signed David de Noter/P. Knarren/figure (lower left) oil on panel 30 1/2 by 24 1/2 in.; 77.5 by 62.2 cm. Provenance  Private collection (and sold: Christie's, London, July 13, 1997, lot 14) MacConnal-Mason &amp; Son Ltd., London Acquired from the above by present owner"
299,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],ANGELO RIBOSSI,7000,565,FALSE,5000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",4375,THE CITTERN,"['Interior', 'Music', 'Musical instruments']",2017,signed A. Ribossi (lower right) oil on canvas 42 3/8by 33 in.; 107.5by 83.8 cm.
300,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Spanish'],MARIANO JOSÉ MARÍA BERNARDO FORTUNY Y CARBÓ,7000,566,FALSE,5000,"['Oil', 'Board/panel', 'Oil on panel', 'Painting']",4750,HOT SOUP,['Figure'],2017,"signed Fortuny (lower right) oil on panel 22by 17 in.; 55.9 by 43.2 cm. Provenance  Sale: Sotheby's, New York, March 5, 1981, lot 158"
301,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Photorealism'],GEORGES CROEGAERT,20000,567,TRUE,15000,['Oil on canvas'],15000,TEATIME,['Interior'],2017,"signed Georges Croegaert and inscribed Paris (lower left) oil on panel 9 3/8by 13 1/8 in.; 24by 33.2 cm. Provenance  Mr. W. R. Rigby (acquired circa 1930) Private English collection (by descent from the above and sold:Sotheby's, London, April 9, 2002, lot 155) MacConnal-Mason &amp; Son Ltd., London"
302,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Photorealism'],GEORGES CROEGAERT,20000,568,TRUE,15000,['Oil on canvas'],25000,THE FAVORITE,"['Interior', 'Portrait']",2017,"signed Georges Croegaert and inscribed Paris (lower right) oil onpanel 13 3/4 by 10 1/2 in.; 34.9 by 26.7 cm. Provenance  Richard Haworth, Blackburn, United Kingdom MacConnal-Mason &amp; Son Ltd., London"
303,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],MARCEL BRUNERY,12000,569,TRUE,8000,['Painting'],35000,LA LECTURE,"['Genre', 'Interior']",2017,"signed M. Brunery (lower right) oil on canvas 24 by 30 in.; 61 by 76.2 cm. Provenance  MacConnal-Mason &amp; Son Ltd., London"
304,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Photorealism'],GEORGES CROEGAERT,20000,570,FALSE,15000,['Oil on panel'],11875,LE MOT JUSTE,['Portrait'],2017,"signed Georges Croegaert and inscribed Paris (lower left) oil onpanel 14 by 10 3/4 in.; 35.6 by 27.3 cm. Provenance  M. Newman Ltd., London Sale: Phillips, London, November 19, 1996, lot 78 MacConnal-Mason &amp; Son Ltd., London"
305,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Dutch'],ADRIANUS EVERSEN,7000,571,TRUE,5000,['Painting'],5000,AFTER CHURCH,['Cityscape'],2017,"signed A. Eversen and dated 55 (lower left) oil on panel 14 1/4 by 10 in.; 36.2 by 25.4 cm. Provenance  Sale: Van Marle &amp; Bignell, The Hague, September 11, 1978 Sale: Paul Brendt, Amsterdam, November 27, 1979, lot 91 Sale: Sotheby Mak Van Waay, Amsterdam, November 17-18, 1981, lot 28 Sale: Sotheby's,London,October7, 1987, lot 13 Acquired at the above sale by the present owner"
306,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],"HIPPOLYTE VICTOR SEBRON, FLORENT JOSEPH MARIE WILLEMS, LOUIS GALLAIT",3000,572,TRUE,2000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",5625,INTERIOR OF A CATHEDRAL,['Interior'],2017,"signed Willems 1844 (on the column, lower right) andsigned H Sebron (on the column, lower left) oil on canvas 45 7/8 by 35 3/8 in.; 116.5 by 90 cm. Provenance  Gift of Wallace M. Scudder,France/Belgium, 1953"
307,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['German'],JOHANNES BERTHOLOMÄUS DUNTZE,5000,573,TRUE,3000,['Painting'],4375,A WINTER TWILIGHT,['Winter Lanscape'],2017,"signed J. Duntze. and dated 1874 (lower left) oil on panel 8 7/8by 14 3/8 in.; 22.5by 36.5 cm. Provenance  Sale: Bonham's, London, June 16, 2004, lot 18 MacConnal-Mason &amp; Son, Ltd., London"
308,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Dutch'],HENDRIK PIETER KOEKKOEK,7000,574,FALSE,5000,['Painting'],4000,FIGURES ON A FOREST PATH,"['Figure', 'Landscape']",2017,"signed H. P. Koekkoek (lower right) oil on canvas 13 by 16 5/8 in.; 33 by 42.2 cm. Provenance  Sale: Sotheby's, London, October 7, 1987, lot 3 Acquired at the above sale by the present owner"
309,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['German'],ALOIS ARNEGGER,3000,575,TRUE,2000,['Painting'],2375,VIEW OF KITZBÜHEL,['Cityscape'],2017,"signed A. Arnegger. (lower right) oil on canvas 28 by 37 3/8 in; 71.1 by 95 cm. Provenance  Sale: Dorotheum, Vienna, 25 May 2009, lot 259 MacConnal-Mason &amp; Son Ltd., London"
310,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Austrian'],HANS MAKART,7000,576,TRUE,5000,['Painting'],32500,"SKETCHES FOR THE GYMNASIUM AT THE HERMESVILLA, VIENNA: 3 PAINTINGS",['Architecture'],2017,"each, oil on paperboard each, 10 3/8by 8 3/4 in.; 25.8by 22.2 cm. Provenance  Shepherd Gallery, Associates, Inc., New York Acquired from the above in 1975"
